,0,1
13583,"('Benvenue Medical', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': 'c7c9236f-8c47-55ba-1ee3-d43b5c10733a'})",486
13584,"('Qualcomm Incorporated', {})",534
13585,"('Ligandal', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': 'bfef2ad0-c2c6-0de8-e36a-d74fae65d6a5'})",534
13586,"('Musketeer', {'region': 'SF Bay Area', 'cat': 'Crowdsourcing', 'uuid': 'a918ac2b-18c5-ae60-c2b3-808af8950e3f'})",534
13587,"('Ning by Glam Media', {'region': 'SF Bay Area', 'cat': 'Communities', 'uuid': '98cd9691-c7ca-dd25-0dd4-665b52e9797d'})",290
13588,"('Inspiration Ventures', {})",534
13589,"('Northcap', {})",534
13590,"('Health Business Partners', {})",534
13591,"('Kurbo Health', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '622d8f1f-be8e-a7d9-35f1-32a1958573d5'})",534
13592,"('inDinero', {'region': 'SF Bay Area', 'cat': 'Accounting', 'uuid': '9c933789-1063-7937-ebcb-e007e0549422'})",534
13593,"('UPower', {'region': 'SF Bay Area', 'cat': 'Energy', 'uuid': 'de0f6557-0533-f8e1-3186-7f7022766a83'})",534
13594,"('Dorado Corporation', {'region': 'SF Bay Area', 'cat': 'Cloud Computing', 'uuid': 'e0b55965-32e9-5f14-745f-9075c69cc08c'})",534
13595,"('Evercontact', {'region': 'SF Bay Area', 'cat': 'CRM', 'uuid': '667d6e70-29e6-9eed-d66e-b8de4d426b56'})",534
13596,"('Dain Rauscher Wessels', {})",534
13597,"('Jask Labs Inc.', {'region': 'SF Bay Area', 'cat': 'Artificial Intelligence', 'uuid': 'a07e2b1e-868e-6840-9524-ed3c5417d8aa'})",534
13598,"('Clikthrough', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': 'fae4a935-42d6-fa5f-180d-7bb9928b5daa'})",534
13599,"('Kickstart Ventures', {})",534
13600,"('Lead - The Column Group', {})",534
13601,"('iGlobe Treasury Management', {})",534
13602,"('Lead - Icon Ventures', {})",368
13603,"('Silver Lake Partners', {})",30
13604,"('Ozmo Devices', {'region': 'SF Bay Area', 'cat': 'Consumer Electronics', 'uuid': 'e53a5f0b-ace5-02c3-635f-b4f650d27243'})",453
13605,"('Wit Capital', {})",534
13606,"('Inviso', {'region': 'SF Bay Area', 'cat': 'Hardware', 'uuid': 'd32f4b05-6021-aa26-340f-0f2f39d17e9e'})",534
13607,"('Related Content Database (RCDb)', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': 'f5f93cb2-8dba-8ed1-01be-e361039fbc38'})",534
13608,"('Luke McDonough', {})",534
13609,"('Lead - Lightbank', {})",534
13610,"('Jack R. Selby', {})",534
13611,"('Li Ka-shing', {})",534
13612,"('Starwood Energy Group Global', {})",141
13613,"('LiquidLandscape', {'region': 'SF Bay Area', 'cat': 'Big Data', 'uuid': 'd9006263-2c1a-5f07-7fdf-7514bc200889'})",534
13614,"('Anne Johnson', {})",534
13615,"('3Scan', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '846c9f08-dcaf-730e-78b4-2e998f01a0b3'})",534
13616,"('Branden Spikes', {})",534
13617,"('Robert Fanini', {})",534
13618,"('Memorang', {'region': 'SF Bay Area', 'cat': 'Knowledge Management', 'uuid': '23bc6d2c-4769-c910-86b0-7838e65c6814'})",534
13619,"('Zapis Capital Group', {})",534
13620,"('Synack', {'region': 'SF Bay Area', 'cat': 'Crowdsourcing', 'uuid': 'e6aa59d7-5d8e-7baf-f803-974113d9aeaf'})",534
13621,"('Express Action', {'region': 'SF Bay Area', 'cat': 'E-Commerce', 'uuid': '0323416f-9bf8-e744-0517-c9f0b426992a'})",534
13622,"('Miguel Calatayud', {})",534
13623,"('Pearl', {'region': 'SF Bay Area', 'cat': 'Automotive', 'uuid': 'a65dd33a-2ea4-9233-f0e4-5e08d1f155c1'})",0
13624,"('General Motors Investment Management', {})",534
13625,"('Relcy', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': '7bd31ef5-4974-fe48-7c7f-5818d67edcd4'})",534
13626,"('David King', {})",534
13627,"('Billowby', {'region': 'SF Bay Area', 'cat': 'Customer Service', 'uuid': 'f88f8136-d2d9-4822-6ea8-e0acce94a5a0'})",534
13628,"('Complete Solar', {'region': 'SF Bay Area', 'cat': 'Electronics', 'uuid': '2ceb59f6-b98b-47d9-9234-e46075807a2c'})",534
13629,"('Mentor Capital', {})",534
13630,"('New World Infrastructure', {})",352
13631,"('Condition One', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': 'e744431d-1f1e-c22c-f824-567e751ee3fe'})",534
13632,"('Clough Capital Partners', {})",534
13633,"('Owens & Minor', {})",534
13634,"('Sanjiva Weerawarana', {})",534
13635,"('HealthTap', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': 'b61a6fd7-92da-48b5-67de-43325878acc9'})",472
13636,"('Bridgescale Partners', {})",534
13637,"('HelpCrunch', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': '1565d78a-b766-a60c-1d94-92413550b865'})",534
13638,"('George Karidis', {})",534
13639,"('Cornerstone Equity Investors', {})",534
13640,"('CornerHardware', {'region': 'SF Bay Area', 'cat': 'Customer Service', 'uuid': '77fa98a0-fd03-b5fb-a7b2-f59a8d8117da'})",534
13641,"('Yossi Ackerman', {})",534
13642,"('Brit + Co', {'region': 'SF Bay Area', 'cat': 'Digital Media', 'uuid': 'ab6fd7d6-b113-bee8-00f8-b22428f5a864'})",453
13643,"('Luminor Capital', {})",534
13644,"('GSK (GlaxoSmithKline)', {})",534
13645,"('Justin Dew', {})",534
13646,"('Ed Chandler', {})",534
13647,"('DOT Capital', {})",534
13648,"('HighlightCam', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': 'df38dde2-4ad8-dd46-698a-1aa9eb1937e5'})",534
13649,"('The Glenmede Trust Company, NA', {})",534
13650,"('Lead - Flywheel Ventures', {})",534
13651,"('Lead - TPG Biotech', {})",534
13652,"('Ken Porter', {})",534
13653,"('Don Klaiss', {})",534
13654,"('ACTV', {})",534
13655,"('Nicky Byrne', {})",534
13656,"('Apogee Venture Group', {})",534
13657,"('Hightail', {'region': 'SF Bay Area', 'cat': 'Collaboration', 'uuid': '62aae79e-a0b9-2301-1bff-730858662584'})",534
13658,"('BlackRock Private Equity Partners', {})",534
13659,"('Jobr', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': 'd999a637-e93f-8fa0-12f2-2cc133d437ea'})",534
13660,"('Owl Ventures, LP', {})",534
13661,"('Standard Cyborg', {'region': 'SF Bay Area', 'cat': '3D Printing', 'uuid': '551eb646-e190-ab07-9240-855904ab483b'})",534
13662,"('Illumina Accelerator', {})",534
13663,"('Inma Buendia', {})",534
13664,"('Blue Mountain Capital Management', {})",258
13665,"('Syncplicity', {'region': 'SF Bay Area', 'cat': 'Cloud Storage', 'uuid': '00aeda87-2991-b0ee-7221-07ea0763f88d'})",534
13666,"('Monsanto', {})",534
13667,"('SiPort', {'region': 'SF Bay Area', 'cat': 'Audio', 'uuid': '54704487-ca64-e84f-8b93-b2ab9f8ca30f'})",453
13668,"('Panasonic Ventures', {})",534
13669,"('Reality Digital', {'region': 'SF Bay Area', 'cat': 'Content', 'uuid': '67893cd6-2300-dd3c-9b76-a9697283921e'})",534
13670,"('Lead - General Catalyst Partners', {})",534
13671,"('Like.com', {'region': 'SF Bay Area', 'cat': 'Image Recognition', 'uuid': '47bc5903-2481-8add-5e3d-6afc98ebfc40'})",345
13672,"('AK Steel', {})",534
13673,"('Crossfader', {'region': 'SF Bay Area', 'cat': 'Digital Media', 'uuid': 'a90358d9-c080-a634-aee7-f1328bdd4365'})",534
13674,"('Greg Gunn', {})",534
13675,"('Mode Analytics', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '7d3002d1-f7ca-83c8-beba-c8863158f674'})",534
13676,"('Recurrent Energy', {'region': 'SF Bay Area', 'cat': 'Energy', 'uuid': 'c459b6df-9e3c-c02f-b96d-a577c1e6da4a'})",222
13677,"('Jim Larrison', {})",534
13678,"('Insider Associates', {})",534
13679,"('Redpoint eventures', {})",534
13680,"('Ken Kwit', {})",534
13681,"('Jason Schultz', {})",534
13682,"('Civil Maps', {'region': 'SF Bay Area', 'cat': 'Big Data', 'uuid': 'ca1cda6e-10ca-b2ab-7595-be65249c1126'})",534
13683,"('Kaiwu Capital', {})",534
13684,"('Sequent', {'region': 'SF Bay Area', 'cat': 'Information Technology', 'uuid': '4fc9a4df-e215-5b0b-6f6f-7f026ab4e587'})",534
13685,"('Lead - Hitachi', {})",534
13686,"('QTV Capital', {})",534
13687,"('PopularMedia', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '9e5d8be9-5d9d-e2ea-efe3-db1eeb1d8162'})",432
13688,"('Ark', {'region': 'SF Bay Area', 'cat': 'Information Technology', 'uuid': '241ec584-f98e-8ec6-0abf-fd66da3b8a5c'})",534
13689,"('HBM Partners, InterWest Partners', {})",534
13690,"('CcRewards', {'region': 'SF Bay Area', 'cat': 'Identity Management', 'uuid': 'b6230e4d-51fa-ceb2-a815-a39fdd8ccb82'})",534
13691,"('Alta Communications', {})",534
13692,"('nScaled', {'region': 'SF Bay Area', 'cat': 'Cloud Computing', 'uuid': '98bccf42-ff2d-30c2-2704-bf19242f3252'})",534
13693,"('Geolo Capital', {})",534
13694,"('EverString', {'region': 'SF Bay Area', 'cat': 'Marketing', 'uuid': 'dc9bba83-4dae-4497-ee33-d8ed6c18937c'})",534
13695,"('ABK Technologies', {})",534
13696,"('Blinq', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': '14788303-8d56-0845-2174-e186d012d4ef'})",534
13697,"('Pinger', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': '7340f43e-9720-9944-8292-1d2f52ca68d0'})",534
13698,"('AngelList', {'region': 'SF Bay Area', 'cat': 'Finance', 'uuid': '55d02c5a-f0d6-f70f-1a04-832633cfce2a'})",534
13699,"('Kevin Francis', {})",534
13700,"('Mom Trusted', {'region': 'SF Bay Area', 'cat': 'Social Media', 'uuid': '5c17a206-5856-36b0-03f9-2ded520c8322'})",534
13701,"('Lead - Draper Fisher Jurvetson (DFJ)', {})",534
13702,"('Lexy', {'region': 'SF Bay Area', 'cat': 'Audio', 'uuid': '6936319c-9dcb-8b98-e975-b761ce568734'})",534
13703,"('Shopsy', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '590c2a3d-6aaa-dbfa-0fec-0914387e3561'})",534
13704,"('Koniku', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '5ebb3bfc-a815-9341-c975-cc7559a005f0'})",534
13705,"('Daiwa SMBC Capital', {})",534
13706,"('Echo Ventures', {})",534
13707,"('John Hamlin', {})",534
13708,"('mNectar', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '624e2047-d585-aae2-9976-e763ec4cafd1'})",534
13709,"('Alibris', {'region': 'SF Bay Area', 'cat': 'EBooks', 'uuid': '8d71fc18-7185-5f38-6681-8d4c683bfa47'})",534
13710,"('iHear Medical, Inc.', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '83da9f92-7a96-bc0c-5081-d36a8f6736b9'})",534
13711,"('Real Ventures', {})",534
13712,"('Naya Ventures', {})",534
13713,"('Lead - Kinetic Ventures', {})",534
13714,"('Ofoto', {'region': 'SF Bay Area', 'cat': 'Internet', 'uuid': '9f1886ec-e1f6-566c-e35f-a874ed7ed62a'})",319
13715,"('Jon Boutelle', {})",534
13716,"('Zuki', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': '4b91c490-5a62-ac8b-b506-dbd6b054088d'})",534
13717,"('Reverb Technologies', {'region': 'SF Bay Area', 'cat': 'B2B', 'uuid': 'de260944-14c3-1431-f6b5-bab61171818d'})",534
13718,"('Jorge Del Calvo', {})",534
13719,"('BayStar Capital', {})",534
13720,"('Myrio Solution', {'region': 'SF Bay Area', 'cat': 'Software', 'uuid': 'e92e7108-cbcc-3f7d-d989-a28938c01e18'})",534
13721,"('Jonathan Becher', {})",534
13722,"('eSign Services', {'region': 'SF Bay Area', 'cat': 'Legal', 'uuid': '79ee09de-d880-0f35-6b2f-820ec3871f42'})",534
13723,"('MapR Technologies', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': 'ba0e5e98-84bc-8961-8a97-a6b062f3e56b'})",486
13724,"('Mark Tobias', {})",534
13725,"('Gabor Cselle', {})",534
13726,"('Startupbootcamp HighTechXL', {})",534
13727,"('Secure Octane', {})",534
13728,"('Huddle', {'region': 'SF Bay Area', 'cat': 'Collaboration', 'uuid': '080d922c-318d-5f55-6b7a-5cb1c7b410bc'})",534
13729,"('Arroyo Video Solutions', {'region': 'SF Bay Area', 'cat': 'Digital Entertainment', 'uuid': '03972821-39ca-7fd8-a1ae-a9fff66aa85b'})",534
13730,"('Amarjit Gill', {})",534
13731,"('Reelgood', {'region': 'SF Bay Area', 'cat': 'Film', 'uuid': 'd6f1b2c4-2060-6e8a-7f09-b5cb6ff50c08'})",534
13732,"('Brian Koo', {})",534
13733,"('Gary Stiffelman', {})",534
13734,"('San Francisco Equity Partners', {})",534
13735,"('Niket Desai', {})",534
13736,"('Aviv Venture Capital', {})",534
13737,"('Issuu', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': 'a408b028-5f32-c89e-3a83-e55f251b9a15'})",534
13738,"('SGH CAPITAL', {})",534
13739,"('CNEX LABS', {'region': 'SF Bay Area', 'cat': 'Big Data', 'uuid': '927cc71c-a161-c3c3-c583-04d44de1b3ac'})",534
13740,"('NeoPhotonics', {'region': 'SF Bay Area', 'cat': 'Communications Infrastructure', 'uuid': '8737095e-4334-dbcf-14a0-a43b89608dac'})",538
13741,"('Lead - Shelter Capital Partners', {})",534
13742,"('Greenvity Communications', {'region': 'SF Bay Area', 'cat': 'Clean Energy', 'uuid': '36406c0a-02bf-cf6d-b04f-21b02e500b7f'})",534
13743,"('Nexus Capital Partners', {})",534
13744,"('Tony Robbins', {})",534
13745,"('Woodford Investment Management', {})",267
13746,"('Vigilent', {'region': 'SF Bay Area', 'cat': 'Artificial Intelligence', 'uuid': '0c4c85a9-d450-7674-0162-cb7834974107'})",534
13747,"('Sana Security', {'region': 'SF Bay Area', 'cat': 'Enterprise Software', 'uuid': '1ab4b237-370c-2cd6-8b8d-31bc87723685'})",534
13748,"('VitaminaK', {})",534
13749,"('Yodeck Digital Signage', {'region': 'SF Bay Area', 'cat': 'Digital Signage', 'uuid': '5ec63fe1-25e7-684c-76a8-e6be51e2a530'})",534
13750,"('Finexio', {'region': 'SF Bay Area', 'cat': 'Information Technology', 'uuid': '133d8d2b-90e6-109c-61b2-817c6d1386c5'})",534
13751,"('AltspaceVR', {'region': 'SF Bay Area', 'cat': 'Digital Media', 'uuid': 'f8d61458-87af-fa79-4ccf-b8a07f0a400b'})",534
13752,"('Carbon Health', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': 'c0cd6d82-a7c4-4a64-6a90-05150d5cd25f'})",534
13753,"('SpineAlign Medical', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '76809d89-e919-7bae-0ccd-ade935f78b93'})",534
13754,"('Hitch', {'region': 'SF Bay Area', 'cat': 'Collaboration', 'uuid': '4ea86a83-caa4-db81-e6ce-55ad19b2bf17'})",534
13755,"('Greg Arrese', {})",534
13756,"('PharmQuest', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': '7fd728fb-ecb1-e736-9769-185b671584e6'})",534
13757,"('DiObex', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': 'dc36aaac-dcc5-6777-df8d-c2521b4db809'})",534
13758,"('Unitive', {'region': 'SF Bay Area', 'cat': 'Recruiting', 'uuid': 'be0bfcfe-5a55-20d7-997c-5c6c736abec6'})",534
13759,"('EggCartel', {'region': 'SF Bay Area', 'cat': 'E-Commerce', 'uuid': '8ae04d09-f522-8726-db3a-58f10a788a98'})",534
13760,"('Quotient Technology', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '4d5259a3-00c4-8523-71c7-38d3654a6ff4'})",180
13761,"('Integrated Materials', {'region': 'SF Bay Area', 'cat': 'Advanced Materials', 'uuid': '527478b3-f93d-e042-8ce5-3f2827885c39'})",534
13762,"('Comdisco Ventures', {})",423
13763,"('Bill Boebel', {})",534
13764,"('Fontacto', {'region': 'SF Bay Area', 'cat': 'Messaging', 'uuid': '6dc90b30-7a9a-627d-ac86-a2ba5cac8ed5'})",534
13765,"('Pierre Lavail', {})",534
13766,"('Liron Petrushka', {})",534
13767,"('Alan Braverman', {})",534
13768,"('Business in Development Challenge', {})",534
13769,"('Melo7 Tech Partners LLC', {})",502
13770,"('Shamrock Capital Advisors', {})",534
13771,"('Assembly', {'region': 'SF Bay Area', 'cat': 'Collaboration', 'uuid': 'bda8111c-50db-86e6-019c-766d7fe4719c'})",534
13772,"('Pacific Biosciences', {'region': 'SF Bay Area', 'cat': 'Biotechnology', 'uuid': '92fb7927-2fe3-fc49-07f2-7156a05d0eaf'})",453
13773,"('eMadison', {'region': 'SF Bay Area', 'cat': 'B2B', 'uuid': 'c3a40124-f693-8a68-84b2-6ffcb910934b'})",534
13774,"('Pachyderm', {'region': 'SF Bay Area', 'cat': 'Analytics', 'uuid': '8dacdf05-486c-47ff-661e-8f55e0ac0c31'})",534
13775,"('Purse', {'region': 'SF Bay Area', 'cat': 'Bitcoin', 'uuid': '7ea8a466-3fba-6d6a-33f0-406641f8ffa6'})",534
13776,"('John Ham', {})",534
13777,"('Intercom', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': '53e64a6a-f954-7bf3-b505-345db3d6c7bb'})",445
13778,"('Frontier Tech Ventures', {})",534
13779,"('Scene7', {'region': 'SF Bay Area', 'cat': 'Marketing', 'uuid': 'c545207b-d0ef-c214-95d7-0dad89ca6ab3'})",534
13780,"('ITX International Holdings', {})",534
13781,"('Brightbridge Ventures', {})",534
13782,"('SIAR Capital', {})",534
13783,"('Celequest Corp', {'region': 'SF Bay Area', 'cat': 'Business Intelligence', 'uuid': '616f2a63-ff13-b409-58b6-eb3d0e4daa9e'})",534
13784,"('VoxPop Network Corporation', {'region': 'SF Bay Area', 'cat': 'Gaming', 'uuid': '4cd82fe0-430d-93f7-15a0-d9ed2afeb124'})",534
13785,"('Lead - Mobius Venture Capital', {})",534
13786,"('Chris Piro', {})",534
13787,"('Charter School Growth Fund', {})",534
13788,"('Central Valley Fund', {})",534
13789,"('Rethink Education', {})",534
13790,"('Playground Global', {'region': 'SF Bay Area', 'cat': 'Finance', 'uuid': '26ba69c7-0573-3925-29fd-05fc5caeb60d'})",302
13791,"('YouAppi', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': 'ac6ac5b8-aca9-ab2d-3ff0-aba86ab9896f'})",534
13792,"('EVault', {'region': 'SF Bay Area', 'cat': 'Cyber Security', 'uuid': '9187a6f8-8cc1-3397-5dc5-7c45601d1023'})",534
13793,"('Mobility Ventures', {})",534
13794,"('Merieux Developpement', {})",534
13795,"('Knowledge Networks', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '32137f2a-5c7d-b5e7-f84b-2bc08e454246'})",534
13796,"('FirstMark Capital', {})",65
13797,"('MiFund', {'region': 'SF Bay Area', 'cat': 'Banking', 'uuid': 'cb0285a4-14c0-6ef5-dd11-4e5463fa6899'})",534
13798,"('Zach Weinberg', {})",534
13799,"('Udemy', {'region': 'SF Bay Area', 'cat': 'Education', 'uuid': 'fcb75056-1717-697c-fdd2-c2643146e9dc'})",398
13800,"('West', {})",534
13801,"('Jeff Kearl', {})",534
13802,"('Lakestar', {})",104
13803,"('MiNDERA Corporation', {'region': 'SF Bay Area', 'cat': 'Health Care', 'uuid': 'c75aabbd-2515-07de-b5cc-0c7558cac730'})",534
13804,"('Gerald Risk', {})",534
13805,"('Pinemount Investment', {})",534
13806,"('Barracuda Networks', {'region': 'SF Bay Area', 'cat': 'Cloud Data Services', 'uuid': 'b96b0a44-ded7-be79-7ef2-81e5914fbdc2'})",432
13807,"('Blackfoot', {})",534
13808,"('Virsto Software', {'region': 'SF Bay Area', 'cat': 'Cloud Computing', 'uuid': '0307b6d0-c5dd-69d3-8695-8fa7d73a31c0'})",534
13809,"('Runa', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '4edc03a6-3d59-4631-0f9c-1b005fa41125'})",534
13810,"('Azuro', {'region': 'SF Bay Area', 'cat': 'Developer Tools', 'uuid': '6acd4b9f-cbce-77ca-6c01-ee05d27590a8'})",534
13811,"('Lead - Stephens', {})",534
13812,"('Frank Wilder', {})",534
13813,"('Razz', {'region': 'SF Bay Area', 'cat': 'Music', 'uuid': '2ef4d339-f2ca-73d0-6a90-c35041f52f0a'})",534
13814,"('MusicAll', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '6531944c-a8a7-b8d8-8bd4-e113ac51f324'})",534
13815,"('SoftTech VC', {})",534
13816,"('Gaston Labs', {'region': 'SF Bay Area', 'cat': 'Photography', 'uuid': '4462a20e-e165-82a7-325d-de993d5a1987'})",534
13817,"('Peter Sperling', {})",534
13818,"('Elon Musk', {})",534
13819,"('Chris Herndon', {})",534
13820,"('Chiao Tung Bank', {})",534
13821,"('iD SoftCapital Group', {})",534
13822,"('Manish Chandra', {})",534
13823,"('BrainHeart Capital', {})",534
13824,"('Raffy Ardhaldjian', {})",534
13825,"('Nelstone Ventures', {})",534
13826,"('AITV (Accelerate IT Ventures)', {})",537
13827,"('Rahul Prakash', {})",534
13828,"('Magdalena Yesil', {})",534
13829,"('Lead - Greylock Partners', {})",534
13830,"('David Chen', {})",534
13831,"('Yozio', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': '67435482-491f-3ea8-b520-3f9ca02e9850'})",534
13832,"('JSR Corp', {})",534
13833,"('Lead - OneVentures Innovation Fund', {})",534
13834,"('Anjula Acharia Bath', {})",534
13835,"('SideStripe', {'region': 'SF Bay Area', 'cat': 'Apps', 'uuid': 'f49c337b-8430-b103-caa1-1619fcd46d64'})",534
13836,"('Veodia', {'region': 'SF Bay Area', 'cat': 'Software', 'uuid': '55b8e4dc-a246-d2b8-1b8a-e3332277b098'})",534
13837,"('McNally Capital', {})",534
13838,"('Lori Goler', {})",534
13839,"('Gydget', {'region': 'SF Bay Area', 'cat': 'Developer Tools', 'uuid': 'c3005aee-26a2-05f0-5e22-775c79fbbbba'})",534
13840,"('NuConomy', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '94509946-5c50-81ae-5119-1af281e066b4'})",534
13841,"('JGE Capital Management', {})",534
13842,"('Humble Beginnings', {})",534
13843,"('Socialcast', {'region': 'SF Bay Area', 'cat': 'Enterprise Software', 'uuid': '7d3777f4-9485-b16b-3d72-ba6daf4c1566'})",534
13844,"('Ad Infuse', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': 'bff3add3-8cdf-5ec8-6387-6bdc1c06a4f8'})",534
13845,"('Propel Software', {'region': 'SF Bay Area', 'cat': 'Computer', 'uuid': 'b2c33dc2-119a-ec7a-03b9-3849b0883a70'})",534
13846,"('Dave Hitz', {})",534
13847,"('InfoSpace', {})",397
13848,"('Ludlow Ventures', {})",534
13849,"('Duck Duck Moose', {'region': 'SF Bay Area', 'cat': 'Android', 'uuid': '076c41c9-9421-0d15-9098-3fcdb0d40da5'})",534
13850,"('Supersonic', {'region': 'SF Bay Area', 'cat': 'Advertising', 'uuid': '7215481b-c2ae-a961-136a-fca2c4798854'})",534
13851,"('Mimosa', {'region': 'SF Bay Area', 'cat': 'Mobile', 'uuid': 'f5490f38-507a-843f-9bb5-6271db05712e'})",316
13852,"('LabDoor', {'region': 'SF Bay Area', 'cat': 'mHealth', 'uuid': 'd79f0528-c838-a439-16a5-f65868c984f1'})",534
13853,"('Snoop Dogg', {})",534
13854,"('Ltd', {})",534
13855,"('Beau Vrolyk', {})",534
13856,"('OmniPV', {'region': 'SF Bay Area', 'cat': 'Energy', 'uuid': '6017f18d-939c-a2c2-4305-0fd3bfce877b'})",534
13857,"('Globespan Capital Partners', {})",320
13858,"('Steve Chaddick', {})",534
13859,"('Bob Pasker', {})",534
13860,"('Zimmer Lucas Partners', {})",534
13861,"('Neuberger Berman Group', {})",517
13862,"('Ursheet Parikh', {})",534
13863,"('Paul Hewson (Bono)', {})",534
13864,"('Gigya', {'region': 'SF Bay Area', 'cat': 'Computer', 'uuid': 'b300069d-4214-2913-a537-b7818f16aeae'})",453
13865,"('Slide', {'region': 'SF Bay Area', 'cat': 'Developer Tools', 'uuid': '90374c1a-7f5a-5b32-3bb8-c4e5c2d62d9d'})",472
13866,"('Click To Market', {'region': 'SF Bay Area', 'cat': 'Real Time', 'uuid': 'd39b027c-c0b6-f90f-f330-100ee5038f71'})",534
